dataset,root,data_split,facial_video,EEG,ECG,EDA,EOG,EMG,GSR,BVP,respiration,skin_temp,heart_rate,IBI,MEG,anno_type,self_annotation,external_annotation,partner_annotation,frame_size,fps,duration,EEG_vec_counts,EEG_ch,bool_both_file,label_id,participant_id,sample_id,fold
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/167_Trial_07_Listening_Calmness.mp4,./datasets/EAV/EAV/subject1/EEG/167_Trial_07_Listening_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.033333,10000,30,True,1,1,19,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/112_Trial_12_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/112_Trial_12_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.033333,10000,30,True,3,1,20,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/146_Trial_06_Speaking_Anger.mp4,./datasets/EAV/EAV/subject1/EEG/146_Trial_06_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.033333,10000,30,True,0,1,21,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/144_Trial_04_Speaking_Anger.mp4,./datasets/EAV/EAV/subject1/EEG/144_Trial_04_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.033333,10000,30,True,0,1,22,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/039_Trial_19_Listening_Calmness.mp4,./datasets/EAV/EAV/subject1/EEG/039_Trial_19_Listening_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.1,10000,30,True,1,1,23,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/045_Trial_05_Listening_Sadness.mp4,./datasets/EAV/EAV/subject1/EEG/045_Trial_05_Listening_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,1,24,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/100_Trial_20_Speaking_Happiness.mp4,./datasets/EAV/EAV/subject1/EEG/100_Trial_20_Speaking_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.033333,10000,30,True,2,1,25,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/192_Trial_12_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/192_Trial_12_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,1,26,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/123_Trial_03_Listening_Sadness.mp4,./datasets/EAV/EAV/subject1/EEG/123_Trial_03_Listening_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,1,27,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/140_Trial_20_Speaking_Anger.mp4,./datasets/EAV/EAV/subject1/EEG/140_Trial_20_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,1,28,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/075_Trial_15_Listening_Anger.mp4,./datasets/EAV/EAV/subject1/EEG/075_Trial_15_Listening_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,1,29,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/040_Trial_20_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject1/EEG/040_Trial_20_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.1,10000,30,True,1,1,30,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/113_Trial_13_Listening_Sadness.mp4,./datasets/EAV/EAV/subject1/EEG/113_Trial_13_Listening_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.1,10000,30,True,4,1,31,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/101_Trial_01_Listening_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/101_Trial_01_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,1,32,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/044_Trial_04_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject1/EEG/044_Trial_04_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.1,10000,30,True,4,1,33,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/157_Trial_17_Listening_Calmness.mp4,./datasets/EAV/EAV/subject1/EEG/157_Trial_17_Listening_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.033333,10000,30,True,1,1,34,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/193_Trial_13_Listening_Sadness.mp4,./datasets/EAV/EAV/subject1/EEG/193_Trial_13_Listening_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,1,35,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/002_Trial_02_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/002_Trial_02_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,1,36,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/166_Trial_06_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject1/EEG/166_Trial_06_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.033333,10000,30,True,1,1,37,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/118_Trial_18_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject1/EEG/118_Trial_18_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.1,10000,30,True,4,1,38,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/072_Trial_12_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/072_Trial_12_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.0,10000,30,True,3,1,39,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/125_Trial_05_Listening_Sadness.mp4,./datasets/EAV/EAV/subject1/EEG/125_Trial_05_Listening_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.1,10000,30,True,4,1,40,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/031_Trial_11_Listening_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/031_Trial_11_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,1,41,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/073_Trial_13_Listening_Anger.mp4,./datasets/EAV/EAV/subject1/EEG/073_Trial_13_Listening_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,1,42,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/051_Trial_11_Listening_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/051_Trial_11_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.133333,10000,30,True,3,1,43,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/024_Trial_04_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject1/EEG/024_Trial_04_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.0,10000,30,True,1,1,44,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/098_Trial_18_Speaking_Happiness.mp4,./datasets/EAV/EAV/subject1/EEG/098_Trial_18_Speaking_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.033333,10000,30,True,2,1,45,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/046_Trial_06_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject1/EEG/046_Trial_06_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.1,10000,30,True,4,1,46,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/108_Trial_08_Speaking_Happiness.mp4,./datasets/EAV/EAV/subject1/EEG/108_Trial_08_Speaking_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.033333,10000,30,True,2,1,47,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/103_Trial_03_Listening_Happiness.mp4,./datasets/EAV/EAV/subject1/EEG/103_Trial_03_Listening_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.033333,10000,30,True,2,1,48,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/071_Trial_11_Listening_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/071_Trial_11_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.133333,10000,30,True,3,1,49,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/014_Trial_14_Speaking_Anger.mp4,./datasets/EAV/EAV/subject1/EEG/014_Trial_14_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,1,50,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/139_Trial_19_Listening_Anger.mp4,./datasets/EAV/EAV/subject1/EEG/139_Trial_19_Listening_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.033333,10000,30,True,0,1,51,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/070_Trial_10_Speaking_Happiness.mp4,./datasets/EAV/EAV/subject1/EEG/070_Trial_10_Speaking_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.1,10000,30,True,2,1,52,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/076_Trial_16_Speaking_Anger.mp4,./datasets/EAV/EAV/subject1/EEG/076_Trial_16_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.033333,10000,30,True,0,1,53,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/016_Trial_16_Speaking_Anger.mp4,./datasets/EAV/EAV/subject1/EEG/016_Trial_16_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,1,54,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/134_Trial_14_Speaking_Anger.mp4,./datasets/EAV/EAV/subject1/EEG/134_Trial_14_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.033333,10000,30,True,0,1,55,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/034_Trial_14_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject1/EEG/034_Trial_14_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.033333,10000,30,True,1,1,56,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/187_Trial_07_Listening_Happiness.mp4,./datasets/EAV/EAV/subject1/EEG/187_Trial_07_Listening_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.1,10000,30,True,2,1,57,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/162_Trial_02_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/162_Trial_02_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.033333,10000,30,True,3,1,58,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/148_Trial_08_Speaking_Anger.mp4,./datasets/EAV/EAV/subject1/EEG/148_Trial_08_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.1,10000,30,True,0,1,59,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/013_Trial_13_Listening_Anger.mp4,./datasets/EAV/EAV/subject1/EEG/013_Trial_13_Listening_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.0,10000,30,True,0,1,60,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/018_Trial_18_Speaking_Anger.mp4,./datasets/EAV/EAV/subject1/EEG/018_Trial_18_Speaking_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.033333,10000,30,True,0,1,61,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/085_Trial_05_Listening_Calmness.mp4,./datasets/EAV/EAV/subject1/EEG/085_Trial_05_Listening_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.033333,10000,30,True,1,1,62,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/065_Trial_05_Listening_Happiness.mp4,./datasets/EAV/EAV/subject1/EEG/065_Trial_05_Listening_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.1,10000,30,True,2,1,63,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/141_Trial_01_Listening_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/141_Trial_01_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,1,64,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/179_Trial_19_Listening_Happiness.mp4,./datasets/EAV/EAV/subject1/EEG/179_Trial_19_Listening_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.1,10000,30,True,2,1,65,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/017_Trial_17_Listening_Anger.mp4,./datasets/EAV/EAV/subject1/EEG/017_Trial_17_Listening_Anger.csv,False,False,False,False,False,False,False,False,False,False,False,category,anger,False,False,640/480,30,21.133333,10000,30,True,0,1,66,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/194_Trial_14_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject1/EEG/194_Trial_14_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,1,67,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/122_Trial_02_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/122_Trial_02_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,1,68,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/059_Trial_19_Listening_Sadness.mp4,./datasets/EAV/EAV/subject1/EEG/059_Trial_19_Listening_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,1,69,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/022_Trial_02_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/022_Trial_02_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.0,10000,30,True,3,1,70,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/111_Trial_11_Listening_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/111_Trial_11_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.033333,10000,30,True,3,1,71,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/089_Trial_09_Listening_Calmness.mp4,./datasets/EAV/EAV/subject1/EEG/089_Trial_09_Listening_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.033333,10000,30,True,1,1,72,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/189_Trial_09_Listening_Happiness.mp4,./datasets/EAV/EAV/subject1/EEG/189_Trial_09_Listening_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.033333,10000,30,True,2,1,73,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/182_Trial_02_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/182_Trial_02_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,1,74,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/088_Trial_08_Speaking_Calmness.mp4,./datasets/EAV/EAV/subject1/EEG/088_Trial_08_Speaking_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.0,10000,30,True,1,1,75,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/161_Trial_01_Listening_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/161_Trial_01_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,1,76,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/082_Trial_02_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/082_Trial_02_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.033333,10000,30,True,3,1,77,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/191_Trial_11_Listening_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/191_Trial_11_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.033333,10000,30,True,3,1,78,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/153_Trial_13_Listening_Calmness.mp4,./datasets/EAV/EAV/subject1/EEG/153_Trial_13_Listening_Calmness.csv,False,False,False,False,False,False,False,False,False,False,False,category,calmness,False,False,640/480,30,21.033333,10000,30,True,1,1,79,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/172_Trial_12_Speaking_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/172_Trial_12_Speaking_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,1,80,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/114_Trial_14_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject1/EEG/114_Trial_14_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,1,81,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/178_Trial_18_Speaking_Happiness.mp4,./datasets/EAV/EAV/subject1/EEG/178_Trial_18_Speaking_Happiness.csv,False,False,False,False,False,False,False,False,False,False,False,category,happiness,False,False,640/480,30,21.1,10000,30,True,2,1,82,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/043_Trial_03_Listening_Sadness.mp4,./datasets/EAV/EAV/subject1/EEG/043_Trial_03_Listening_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.033333,10000,30,True,4,1,83,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/054_Trial_14_Speaking_Sadness.mp4,./datasets/EAV/EAV/subject1/EEG/054_Trial_14_Speaking_Sadness.csv,False,False,False,False,False,False,False,False,False,False,False,category,sadness,False,False,640/480,30,21.1,10000,30,True,4,1,84,1
EAV,./datasets/EAV,test,./datasets/EAV/EAV/subject1/cropped_video/011_Trial_11_Listening_Neutral.mp4,./datasets/EAV/EAV/subject1/EEG/011_Trial_11_Listening_Neutral.csv,False,False,False,False,False,False,False,False,False,False,False,category,neutral,False,False,640/480,30,21.1,10000,30,True,3,1,85,1
